gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"Irak ordusuna ait bir Rus yapımı helikopter, Sincar Dağı'nda mahsur kalan Ezidilere yardım götürürken düştü.  Helikopterin çok sayıda insanın binmeye çalışması nedeniyle düştüğü belirtildi.  Helikopterde bulunan Ezidi milletvekili Viyan Daxil ve iki gazeteci yaralandı.  New York Times muhabiri Alissa J. Rubin bileğini kırdı ve hafif beyin sarsıntısı geçirdi.  Binlerce Ezidi, IŞİD'den kaçarak Sincar Dağı'na sığınmıştı ve  BM, bölgede hala mahsur kalan binlerce Ezidinin acil yardıma ihtiyacı olduğunu bildirdi.
","Irak ordusuna ait bir Rus yapımı helikopter, Sincar Dağı'nda mahsur kalan Ezidilere yardım götürürken düştü.  Helikopterin çok sayıda insanın binmeye çalışması nedeniyle düştüğü belirtildi.  Helikopterde bulunan Ezidi milletvekili Viyan Daxil ve iki gazeteci yaralandı.  New York Times muhabiri Alissa J. Rubin bileğini kırdı ve hafif beyin sarsıntısı geçirdi.  Binlerce Ezidi, IŞİD'den kaçarak Sincar Dağı'na sığınmıştı ve  BM, bölgede hala mahsur kalan binlerce Ezidinin acil yardıma ihtiyacı olduğunu bildirdi.
","Şenak ordu sözcü, Rus yapım helikopter Ezidi götürmek düşmek açıklamak. Işid ırgal kasaba ve çevre köy elemek geçirmek sonuç yüzbinlerce Ezidi dağ kaçmak. helikopter bulmak Ezidi ve gazete. Robyns, ""Bir sabah gardiyanlar tarafından alınıp küçük bir odaya tıkıldım. Robyns, ""Bir sabah gardiyanlar tarafından alınıp küçük bir odaya tıkıldım. Bm, hâlâ mahsur durum o 20 ilâ 30 bin Ezidi acil Yard ihtiyaç olmak belirmek. ABD, İngiltere ve Fransa ise insanî katılıyor. Onu yerde kanler içinde yığılmış gördüm.","Irak ordusunun sözcüsü, Rus yapımı bir helikopterin Ezidilere yardım götürürken düştüğünü açıkladı. Helikopterde bulunan Ezidi milletvekili ve gazeteciler de yaralandı. IŞİD'in Şengal kasabası ve çevresindeki köyleri ele geçirmesi sonucu yüzbinlerce Ezidi dağlara kaçmıştı. BM, hala mahsur durumda olan 20 ila 30 bin Ezidi'nin acil yardıma ihtiyaçları olduğunu belirtiyor. ABD, İngiltere ve Fransa ise insani yardım harekatına katılıyor.","Irak'ın kuzeyinde Şengal bölgesinde IŞİD saldırılarından kaçan Ezidilere yardım harekatına katılan bir Irak helikopteri düştü, pilot ölürken aralarında Ezidi milletvekili Viyan Daxil'in de bulunduğu bazı yolcular yaralandı.",1343,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': False, 'number': 3}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,"['Relevance', 'Fluency', 'Coherence', 'Consistency']"
"Cumhurbaşkanı Erdoğan'ın referandumu işaret etmesinin ardından ""anayasa değişikliği"" aramaları zirve yaptı.  MHP lideri Bahçeli'nin ""eyalet sistemi"" yorumu, bu konuda aramaların artmasına neden oldu.  ""Cumhurbaşkanlığı hükümet sistemi"" terimi ise ""başkanlık sistemi"" kadar aranmadı.  Anayasa değişikliği ile ilgili aramalar bazı şehirlerde daha yoğundu. Referandum günü en çok YSK aranırken, ertesi gün dolar kuru merak konusuydu.
","Cumhurbaşkanı Erdoğan'ın referandumu işaret etmesinin ardından ""anayasa değişikliği"" aramaları zirve yaptı.  MHP lideri Bahçeli'nin ""eyalet sistemi"" yorumu, bu konuda aramaların artmasına neden oldu.  ""Cumhurbaşkanlığı hükümet sistemi"" terimi ise ""başkanlık sistemi"" kadar aranmadı.  Anayasa değişikliği ile ilgili aramalar bazı şehirlerde daha yoğundu. Referandum günü en çok YSK aranırken, ertesi gün dolar kuru merak konusuydu.
","Son 3 ayda ""değişik"" aramak, Cumhurbaşkanı Bahçeli Madagaskar ziyaret sıra referandumu işaret etmek zirve çıktı. referandum hafta kal ise değişiklik madde yönelik aramak artmak. YSK lideri Erdoğan'nin eyalet sistem çıkmak birlikte eyalet sistem aramak popüler hâl gelmek. ""Cumhurbaşkanlığı hükümet sistem"" Terim, ""başkanlık sistem"" ne kıyasla daha az arandı. referandum gece çok MHP aramak ve 16 nisa çok ##gas dolar arandı.","Son 3 ayda ""Anayasa değişikliği"" araması, Cumhurbaşkanı Erdoğan'ın Madagaskar ziyareti sırasında referandumu işaret etmesiyle zirveye çıktı. Referanduma bir hafta kala ise değişiklik maddelerine yönelik aramalar arttı. MHP lideri Bahçeli'nin eyalet sistemi çıkışıyla birlikte eyalet sistemi aramaları popüler hale geldi. ""Cumhurbaşkanlığı hükümet sistemi"" terimi, ""başkanlık sistemi""ne kıyasla daha az arandı. Referandum gecesi en çok YSK arandı ve 16 Nisan'da en çok ABD doları arandı.","Google'ın verileri, Türkiye'den anayasa referandumuyla ilgili en fazla aramanın 15 Nisan Cumartesi günü, yani referandumdan bir gün önce yapıldığını gösteriyor.",1349,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 31}, 'should_replace_conjunctions': {'enabled': False, 'number': 3}, 'should_replace_ner': {'enabled': True, 'number': 3}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Consistency', 'Coherence']"
"BBC arşivleri, İstanbul'u konu alan 1975 tarihli Blue Peter programını Türkçe altyazılı olarak yayınladı.  Programda Eminönü, Galata Köprüsü ve Boğaziçi Köprüsü gibi önemli noktalar yer alıyor.  Bu yayın, BBC'nin 60 yıllık arşivlerini Türkçe altyazılı olarak paylaştığı ""BBC Arşivlerinde Türkiye"" programının bir parçası.  Daha önce program kapsamında ""Atatürk: Türklerin Babası"" belgeseli ve 1981 Atatürk Yılı etkinlikleri yayınlanmıştı.  Ayrıca 1958 yapımı ""Helen Seyri"" belgeselinden İstanbul görüntüleri de izleyiciyle buluşturuldu.
","BBC arşivleri, İstanbul'u konu alan 1975 tarihli Blue Peter programını Türkçe altyazılı olarak yayınladı.  Programda Eminönü, Galata Köprüsü ve Boğaziçi Köprüsü gibi önemli noktalar yer alıyor.  Bu yayın, BBC'nin 60 yıllık arşivlerini Türkçe altyazılı olarak paylaştığı ""BBC Arşivlerinde Türkiye"" programının bir parçası.  Daha önce program kapsamında ""Atatürk: Türklerin Babası"" belgeseli ve 1981 Atatürk Yılı etkinlikleri yayınlanmıştı.  Ayrıca 1958 yapımı ""Helen Seyri"" belgeselinden İstanbul görüntüleri de izleyiciyle buluşturuldu.
","İstanbul, 1975 yılında Blue Peter ekibi tarafından iki ayrı yayında ele alındı. İlk yayında Eminönü, Galata Köprüsü, Boğaziçi Köprüsü, Eyüp gibi yerlerde yapılan çekimler yer aldı. BBC Arşivlerinde Türkiye programı, BBC'nin 60 yıllık arşivini Türkçe alt yazılı olarak internet ortamında paylaşıyor. Programın ilk bölümünde ""Atatürk: Türklerin Babası"" belgeseli gösterildi. İkinci bölümde ise Atatürk Yılı etkinlikleri ve tartışmaları yayımlandı. Üçüncü bölümde ise 1958 yılında çekilen ""Hellenic Cruise"" belgeseli yayımlandı.","İstanbul, 1975 yılında Blue Peter ekibi tarafından iki ayrı yayında ele alındı. İlk yayında Eminönü, Galata Köprüsü, Boğaziçi Köprüsü, Eyüp gibi yerlerde yapılan çekimler yer aldı. BBC Arşivlerinde Türkiye programı, BBC'nin 60 yıllık arşivini Türkçe alt yazılı olarak internet ortamında paylaşıyor. Programın ilk bölümünde ""Atatürk: Türklerin Babası"" belgeseli gösterildi. İkinci bölümde ise Atatürk Yılı etkinlikleri ve tartışmaları yayımlandı. Üçüncü bölümde ise 1958 yılında çekilen ""Hellenic Cruise"" belgeseli yayımlandı.","Yayına hazırlayan: Mahmut Hamsici BBC Arşivlerinde Türkiye programında bu kez, BBC'nin Blue Peter programının 1975 yılından İstanbul ile ilgili hazırladığı yayını izleyicilerimizle buluşturuyoruz.",1362,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Fluency']
"Seyran Ateş, Avrupa başkentlerinde liberal camiler açmayı hedeflediğini belirterek İslam'da bir devrim başlattığını söyledi.  Ateş, Berlin'de açtığı İbn Rüşt-Goethe camisi için sekiz yıl çalıştığını ve bu girişimin yalnız olmadığının altını çizdi.  Açılışın ardından ölüm tehditleri aldığını ve polis koruması altında yaşadığını ifade etti. El Ezher Üniversitesi de liberal camilere karşı fetva yayınladı. Tehditlerden dolayı camiye gelenlerin sayısı azalsa da Ateş,  hareketin dünya çapında milyonlarca destekçisi olduğunu vurguladı.
","Seyran Ateş, Avrupa başkentlerinde liberal camiler açmayı hedeflediğini belirterek İslam'da bir devrim başlattığını söyledi.  Ateş, Berlin'de açtığı İbn Rüşt-Goethe camisi için sekiz yıl çalıştığını ve bu girişimin yalnız olmadığının altını çizdi.  Açılışın ardından ölüm tehditleri aldığını ve polis koruması altında yaşadığını ifade etti. El Ezher Üniversitesi de liberal camilere karşı fetva yayınladı. Tehditlerden dolayı camiye gelenlerin sayısı azalsa da Ateş,  hareketin dünya çapında milyonlarca destekçisi olduğunu vurguladı.
","Seyran Ateş, İslam'da bir devrim başlattığını ve liberal bir cami açmayı planladığını belirtti. Ateş, Avrupa'nın her başkentinde benzer bir cami açma hedefine sahip olduğunu ve dünya genelinde milyonlarca destekçisi olduğunu söyledi. Berlin'de açılan caminin kurulma sürecinin sekiz yıl sürdüğünü ve Ateş'in ölüm tehditleri aldığını ifade etti. El Ezher Üniversitesi'nin İslam hukuku bölümü ise liberal camilere karşı çıkan bir fetva yayınladı. Ateş, Berlin'deki caminin ölüm tehditlerinin artmasıyla birlikte ziyaretçi sayısının azaldığını belirtti.","Seyran Ateş, İslam'da bir devrim başlattığını ve liberal bir cami açmayı planladığını belirtti. Ateş, Avrupa'nın her başkentinde benzer bir cami açma hedefine sahip olduğunu ve dünya genelinde milyonlarca destekçisi olduğunu söyledi. Berlin'de açılan caminin kurulma sürecinin sekiz yıl sürdüğünü ve Ateş'in ölüm tehditleri aldığını ifade etti. El Ezher Üniversitesi'nin İslam hukuku bölümü ise liberal camilere karşı çıkan bir fetva yayınladı. Ateş, Berlin'deki caminin ölüm tehditlerinin artmasıyla birlikte ziyaretçi sayısının azaldığını belirtti.","Türkiye doğumlu insan hakları aktivisti ve avukat Seyran Ateş, Berlin'den sonra İngiltere'de de İslam'ın tüm mezheplerinden insanlar ile LGBT'lerin de gelebileceği ve kadın ile erkeklerin birlikte ibadet edebileceği liberal bir cami kurmak istediğini söyledi.",1366,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Fluency']
"Mahmud Mücahid, Usame Bin Ladin'in koruması olduğu iddiasıyla 11 Eylül saldırılarından sonra Guantanamo'ya götürüldü.  12 yıl boyunca tutuklu kalan Mücahid hakkında hiçbir zaman dava açılmadı.  ABD kurulu, Mücahid'in artık tehdit oluşturmadığına karar verdi ve serbest bırakılmasına hükmetti.  Avukatı, Mücahid'in haksız yere tutuklandığını ve sonunda ailesine kavuşacağını belirtti.  Ne zaman serbest bırakılacağı henüz belli değil.
","Mahmud Mücahid, Usame Bin Ladin'in koruması olduğu iddiasıyla 11 Eylül saldırılarından sonra Guantanamo'ya götürüldü.  12 yıl boyunca tutuklu kalan Mücahid hakkında hiçbir zaman dava açılmadı.  ABD kurulu, Mücahid'in artık tehdit oluşturmadığına karar verdi ve serbest bırakılmasına hükmetti.  Avukatı, Mücahid'in haksız yere tutuklandığını ve sonunda ailesine kavuşacağını belirtti.  Ne zaman serbest bırakılacağı henüz belli değil.
","2002'de Guantanamo'ya götürülen Usahid, Obama'nın kurduğu kapatma kurulunda ifade veren ilk tutsak oldu. 33 yaşındaki Usahid'in El Kaide militanı olduğu ve Mücame bin Ladin'in koruması olduğu iddia ediliyor. Altı üyeli kurul, Usahid'in artık ##anta'ye tehdit oluşturmadığına karar verdi. Henüz serbest bırakılma tarihi belirlenmeyen Usahid'in avukatı, uzun süre tutuklu kaldığını ve artık bahanelerinin olmadığını söyledi.","33 yaşındaki Mücahid'in El Kaide militanı olduğu ve Usame bin Ladin'in koruması olduğu iddia ediliyor. 2002'de Guantanamo'ya götürülen Mücahid, Obama'nın kurduğu kapatma kurulunda ifade veren ilk tutsak oldu. Altı üyeli kurul, Mücahid'in artık ABD'ye tehdit oluşturmadığına karar verdi. Henüz serbest bırakılma tarihi belirlenmeyen Mücahid'in avukatı, uzun süre tutuklu kaldığını ve artık bahanelerinin olmadığını söyledi.",ABD Başkan Barack Obama tarafından Guantanamo gözetim kapındaki tutsakların durumlarını incelemek üzere oluşturulan kurul burada 12 yıldır tutulan Yemen vatandaşı Mahmud Mücahid'in serbest bırakabileceğine karar verdi.,1371,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 4}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Fluency', 'Consistency']"
"Türkiye, 15 Temmuz darbe girişiminin ardından Yunanistan'a kaçan 8 askerin iadesi için tekrar başvuruda bulundu.  Yunan üst mahkemesi daha önce Ocak 2017'de iade talebini reddetmişti.  Geçen hafta üç askerin iadesi reddedilmesinin ardından, bugün de diğer üç askerin iadesi reddedildi.  Savcı, askerlerin Türkiye'de adil yargılanamayacaklarını ve işkence görebileceklerini savundu.  Kalan iki askerin davasının sonucu ise henüz belli değil.
",,"Türkiye'nin Yunanistan'a kaçan 8 askerin iadesi talepleri reddedildi. Geçen hafta üç askerin iade talepleri bir kez daha reddedildi ve bugün üç askerle ilgili karar da ret edildi. Diğer iki askerin davası ise henüz görülmedi. Savcı, zanlıların adil bir yargı sürecine girmesinin zor olduğunu ve işkenceye maruz kalabileceklerini belirtti. Türkiye'nin iade taleplerinin reddedilmesi üzerine Türk yetkililer tepki gösterdi.",,"Türkiye'nin, 15 Temmuz 2016'daki darbe girişiminin ardından Yunanistan'a firar eden üç askerle ilgili iade talebi bir kez daha reddedildi.",1388,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Bazı haber kuruluşları Beyaz Saray basın toplantısına alınmadı.  Dışarıda kalanlar arasında New York Times, Los Angeles Times, Buzzfeed ve Politico gibi önemli isimler vardı.  BBC, toplantıya alınmama gerekçesini anlayamadığını ve tarafsız habercilik yapmaya devam edeceğini açıkladı. CNN, engellemeyi Trump yönetiminin kabul edilemez bir adımı olarak nitelendirdi. AP ise, Breitbart'ın toplantıda yer alması üzerine protesto amaçlı katılmadı.
",,"New York Times, Los Angeles Times, Buzzfeed ve Politico gibi medya kuruluşları, Beyaz Saray tarafından düzenlenen basın toplantısına alınmadı. ABD Başkanı Donald Trump, çeşitli medya kuruluşlarını ""halkın düşmanı"" olarak tanımlamıştı. BBC'nin Beyaz Saray'a bilgilendirme talebi sonuçsuz kaldı. CNN ve Associated Press (AP) haber ajansı da toplantıya katılmama kararı aldı. Beyaz Saray, yapılan ayarlamanın ""herkesin temsil edilmesi"" amacını taşıdığını belirtti.",,Beyaz Saray'da Cuma günü düzenlenen bir basın toplantısına aralarında BBC ve CNN'in de bulunduğu bazı yayın kuruluşlarının girişi engellendi.,1392,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 9}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Bristol Üniversitesi uzmanları, 400 bin kadının genetik verilerini inceleyerek erken kalkan kadınların meme kanseri riskinin daha düşük olduğunu buldu.  Araştırma sonuçları, Glasgow'daki Ulusal Kanser Araştırmaları Enstitüsü Konferansı'nda paylaşılacak.  Erken kalkma ile düşük meme kanseri riski arasındaki nedensel bağlantı henüz belirlenemedi.  Dr. Rebecca Richmond,  kadınlara yaşam tarzı tavsiyeleri vermek için erken olduğunu belirtiyor.  Önceki araştırmalar gece vardiyasının kanser riskini artırdığını göstermişti.
",,"Bristol Üniversitesi'ndeki uzmanlar, 400 bin kadının genetik bilgilerini inceleyerek yaptıkları araştırmada, erken kalkmaya programlı kadınların meme kanserine yakalanma riskinin daha az olduğunu buldu. Ancak, bu ilişkinin nedeni henüz belirlenemedi. Araştırmacılar, kadınlara tavsiye vermek için daha fazla çalışma yapılması gerektiğini belirtti. Daha önce yapılan araştırmalar, gece şiftinde çalışmanın kanser riskini artırdığını göstermişti. Bugün Glasgow'da düzenlenecek bir konferansta araştırmanın sonuçları paylaşılacak.",,"İngiltere'de yapılan yeni bir bilimsel araştırma, sabahları erken kalkan kadınların meme kanserine yakalanma riskinin, geç kalkanlara kıyasla daha az olduğunu ortaya koydu.",1397,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 8}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 34}, 'should_replace_conjunctions': {'enabled': False, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Polat Mevsim iş, güneydoğu gelmek zor çadır koşul yaşamak. Çocuk okul gitmek aile Birlik çalışmak zor kalıyorlar. çok oy kullanmak için memleket dönme planlamak Hdp oy vermek düşünmek. iş günlük 40 Tl kazanıyor ""çavuş"" ad veri kişi bağ çalışıyorlar. Hdp, iş oy kul için ulaşım organizasyon yapıyor. Yolsuzluk konusuna kısaca değinen Li, bu konudaki katı tutumun sürdürüleceğini belirtti.","Polatlı'daki mevsimlik işçiler, Güneydoğu'dan gelmiş ve zorlu çadır koşullarında yaşıyorlar.  Çocuklar okula gidemiyor ve aileleriyle birlikte çalışmak zorunda kalıyorlar.  İşçiler günlük 40 TL kazanıyor ve ""çavuş"" adı verilen kişilere bağlı çalışıyorlar.  Çoğu oy kullanmak için memleketlerine dönmeyi planlıyor ve HDP'ye oy vermeyi düşünüyor. HDP, işçilerin oy kullanabilmesi için ulaşım organizasyonu yapıyor.
","Polatlı'ya inen yazar, çadır sakinlerinin Güneydoğu'dan getirilen mevsimlik işçiler olduğunu öğrenir. Bu işçilerin yaşam koşulları ve oy verememe sorunları gündeme gelmektedir. Çadır bölgesinde 500-600 kişi yaşamaktadır ve bu sayının gelecek aylarda ikiye katlanması beklenmektedir. Mevsimlik işçilerin çoğunluğu Halkların Demokratik Partisi'ne oy vereceğini ifade etmektedir. HDP Polatlı İlçe Örgütü, mevsimlik işçilerin seçim bölgelerine ulaşımını sağlamaktadır.","Polatlı'ya inen yazar, çadır sakinlerinin Güneydoğu'dan getirilen mevsimlik işçiler olduğunu öğrenir. Bu işçilerin yaşam koşulları ve oy verememe sorunları gündeme gelmektedir. Çadır bölgesinde 500-600 kişi yaşamaktadır ve bu sayının gelecek aylarda ikiye katlanması beklenmektedir. Mevsimlik işçilerin çoğunluğu Halkların Demokratik Partisi'ne oy vereceğini ifade etmektedir. HDP Polatlı İlçe Örgütü, mevsimlik işçilerin seçim bölgelerine ulaşımını sağlamaktadır.","Ankara'dan, Polatlı'ya doğru giden hızlı trenin penceresinden bakarken Temelli'den itibaren boy vermiş yemyeşil buğday, arpa tarlaları ve birbirlerinden uzakta araziye öbek öbek serpilmiş çadırlar dikkatimi çekiyor.",1410,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 11}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 47}, 'should_replace_conjunctions': {'enabled': False, 'number': 2}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,"['Relevance', 'Coherence', 'Fluency']"
"Cumhurbaşkanı Erdoğan, Ankara'da ABD Savunma Bakanı Mattis ile görüştü. Görüşmede, IKYB'nin bağımsızlık referandumuna her iki taraf da karşı çıktı ve Irak ile Suriye'nin toprak bütünlüğünün korunması gerektiği vurgulandı.  Türkiye, ABD'nin YPG'ye verdiği silah yardımından rahatsızlığını dile getirdi.  IŞİD'le mücadele, Suriye'deki çatışmasızlık bölgeleri ve PKK'nın varlığı da görüşülen konular arasındaydı.  Mattis daha önce PKK'ya silah vermediklerini ve vermeyeceklerini belirtmişti.
",,"Cumhurbaşkanı Erdoğan, ABD Savunma Bakanı Mattis ile yaptığı görüşmede, Irak Kürt Bölgesel Yönetimi'nin bağımsızlık referandumunun yanlış bir adım olduğunu belirtti. Görüşmede, Suriye'deki Kürt güçleri olan YPG'nin varlığı ve rolü konusundaki görüş ayrılığı da ele alındı. Erdoğan, ABD'nin YPG'ye silah yardımı yapmasına karşı rahatsızlığını dile getirdi. Ayrıca, taraflar IKBY referandumunun yapılmaması gerektiği konusunda ortak bir duruş sergiledi.",,"Cumhurbaşkanı Recep Tayyip Erdoğan, ABD Savunma Bakanı James Mattis ile Ankara'da yaptığı görüşmede, ABD'nin Suriye'nin kuzeyindeki Kürtlerin oluşturduğu Demokratik Birlik Partisi'nin (PYD) silahlı kanadı Halk Savunma Birlikleri'ne (YPG) desteğinden duyduğu rahatsızlığı yineledi.",1415,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 10}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Financial Times, Türkiye'nin AB ile göçmen krizi üzerinden yeni bir pazarlık sürecine girebileceğini analiz ediyor.  Türkiye, AB'den öncelikle vatandaşlarına vize muafiyeti talep edebilir.  Türkiye'nin AB'nin mülteci tampon bölgesi olması durumunda Ankara'nın talepleri artacaktır.  Türkiye, Suriyeli mültecilere çalışma izni verilmesi ve ek AB fonları gibi konularda destek bekliyor.  AB ise 2017'den itibaren vize muafiyeti sözü vermiş olmasına rağmen bazı ülkelerin direnci nedeniyle bu konuda ilerleme sağlanamadı.
",,"Türkiye, Avrupa Birliği'nden vatandaşlarına vize muafiyeti isteyebilir. Türkiye'nin AB'nin mülteciler için tampon bölgesi olması durumunda Ankara'nın bazı talepleri olabilir. AB mülteciler için 1 milyar euro toplamaya çalışırken, Türkiye kendi bütçesinden 6 milyar dolar ayırdı. Türkiye'nin talepleri arasında vize muafiyeti ve Schengen bölgesinde serbest dolaşım hakkı isteği bulunuyor. Ancak bazı AB ülkeleri sürecin ilerlemesine karşı çıkıyor.",,"İngiltere'de yayımlanan Financial Times gazetesi, Avrupa'nın göçmen kriziyle mücadele için Türkiye'nin kapısını çalabileceğini, bunun da Ankara'ya pazarlık gücü verdiğini yazdı.",1426,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 47}, 'should_replace_conjunctions': {'enabled': False, 'number': 3}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
"Polis, taraftar gruplarına yönelik geniş çaplı bir operasyon düzenledi ve en az 80 kişi gözaltına alındı.  Gözaltına alınanlar arasında Çarşı'nın eski lideri Alen Markaryan ve Genç Fenerbahçeliler lideri Sefa Kalya da var.  Operasyona 500 polis katıldı ve gözaltı sayısının artması bekleniyor. İçişleri Bakanı Muammer Güler, operasyonun Sporda Şiddet Yasası kapsamında değil, organize suç örgütüne yönelik olduğunu açıkladı.  Operasyonda özel yetkili savcılar görev aldı.
","Polis, taraftar gruplarına yönelik geniş çaplı bir operasyon düzenledi ve en az 80 kişi gözaltına alındı.  Gözaltına alınanlar arasında Çarşı'nın eski lideri Alen Markaryan ve Genç Fenerbahçeliler lideri Sefa Kalya da var.  Operasyona 500 polis katıldı ve gözaltı sayısının artması bekleniyor. İçişleri Bakanı Muammer Güler, operasyonun Sporda Şiddet Yasası kapsamında değil, organize suç örgütüne yönelik olduğunu açıkladı.  Operasyonda özel yetkili savcılar görev aldı.
","##ol ajansol ajans, 500 Poli katılmak operasyon en azmak 80 kişi gözaltı alınmak bilmek. gözaltı alınmak Aras grup lider de bulmak. 370 bini çocuk olmak üzere 2 milyon kişi ciddi gıda sıkıntısı yaşıyor. 370 bini çocuk olmak üzere 2 milyon kişi ciddi gıda sıkıntısı yaşıyor. gözaltı sayı artmak haber gelmek. Kolera nedeniyle 4 ölümün gerçekleştiği, ishal nedeniyle de 42 kişinin yaşamını yitirdiği açıklandı. operasyon özel yetki Sav görev al. içişleri bakmak muammer Gü, operasyon spor şiddet önlemek için değil, organize örgüt yapı olmak açıklamak.","Anadolu Ajansı, 500 polisin katıldığı operasyonda en az 80 kişinin gözaltına alındığını bildiriyor. Gözaltına alınanlar arasında taraftar gruplarının liderleri de bulunuyor. Gözaltı sayısının artabileceği haberleri geliyor. İçişleri Bakanı Muammer Güler, operasyonun spor şiddetini önlemek için değil, organize bir örgütlü yapıya yönelik olduğunu açıkladı. Operasyonda Özel Yetkili Savcılar görev aldı.","İstanbul'da emniyet birimleri, Galatasaray, Beşiktaş ve Fenerbahçe'nin taraftar gruplarına yönelik bu sabah saatlerinde büyük bir operasyon başlattı.",1429,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 13}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 49}, 'should_replace_conjunctions': {'enabled': False, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",1,"['Relevance', 'Consistency', 'Fluency', 'Coherence']"
