q_idx,label,gpt_prediction,gemini_prediction
284,"El destino de quienes trataban de escapar de Alemania Oriental durante la época de la Guerra Fría, podía concluir con un disparo, tortura o cárcel.","Daniela Walther recuerda la noche en que fue atrapada tratando de huir de Berlín Oriental cuando tenía 5 años. Su padre había llegado dos días antes con la advertencia del cierre de la frontera. Su madre fue sentenciada a prisión y Daniela fue enviada a vivir con sus abuelos. En 1968, su padre fue vendido como prisionero político. Finalmente, Daniela y su madre fueron llevadas a Berlín Occidental en 1969. Aunque la vida en Berlín Occidental no fue fácil, Daniela se alegra de haber salido de Alemania Oriental.","A los cinco años, Daniela Walther fue capturada intentando escapar de Berlín Oriental con sus padres.  Su padre fue arrestado y no lo volvió a ver en ocho años, mientras que ella y su madre fueron detenidas;  Daniela fue enviada a vivir con sus abuelos.  Años después, su padre fue ""vendido"" a Alemania Occidental como parte de un programa secreto de intercambio de prisioneros políticos.  Daniela y su madre finalmente se reunieron con él, pero la vida en Occidente trajo nuevos desafíos y la familia nunca se recuperó del todo.
"
297,La judoca colombiana Yuri Alvear dio a su país la segunda medalla en los Juegos Olímpicos de Río 2016.,"La judoca colombiana Yuri Alvear logró la medalla de plata en los Juegos Olímpicos de Río 2016, mejorando así su bronce obtenido en Londres 2012. A pesar de perder en la final contra la japonesa Haruka Tachimoto, Alvear se mostró orgullosa y agradecida por haber llegado hasta el final. Esta es la segunda medalla para Colombia en estos juegos, después de la obtenida por Oscar Figueroa en halterofilia. Alvear destacó la dificultad de mantenerse en el podio en dos Juegos Olímpicos consecutivos y expresó su deseo de disfrutar su medalla de plata antes de pensar en los Juegos de Tokio 2020.","Yuri Alvear ganó la medalla de plata en judo en Río 2016, mejorando el bronce de Londres 2012.  Se mostró feliz y agradecida a pesar de perder la final contra la japonesa Haruka Tachimoto.  Alvear destacó la dificultad de mantenerse en el podio olímpico en juegos consecutivos. Esta es la segunda medalla para Colombia en Río 2016, después del oro de Óscar Figueroa.  La judoca colombiana venció a oponentes de Puerto Rico, España y Gran Bretaña antes de caer en la final.
"
305,"""Ya no puedo recordar cómo era cuando era un hombre. Han pasado un par de años y todo se ha normalizado"".","May, de 17 años, comparte vestidor con su hermana Charlotte, quienes eligen un mono verde y floral juntas. May tiene dificultades para recordar el tiempo que pasó con su padre antes de su transición de género. Joe, de 14 años, describe el viaje difícil que ha sido para la familia, pero destaca el apoyo y la comprensión que han mostrado hacia Charlotte. A pesar de los obstáculos, la familia está unida y disfrutan de pasar tiempo juntos. May está orgullosa de cómo su madre ha superado la transición y se ha convertido en una mujer increíble.","May y Charlotte, madre e hija, comparten un vínculo especial.  Charlotte, una mujer transgénero, ha contado con el apoyo incondicional de su esposa Agnieszka y sus hijos durante su transición.  Aunque el proceso fue difícil al principio, con Charlotte preocupada por la reacción del mundo, la familia se mantuvo unida.  Los hijos, May y Joe, admiran la valentía de su madre y celebran su felicidad.  Ahora, la familia disfruta de momentos juntos y Charlotte se siente orgullosa de la mujer en la que se ha convertido.
"
306,"Con los galardones más destacados en sus manos y batiendo distintos r;écords, las artistas femeninas fueron las grandes protagonistas de la 63ª edición de los Grammy, los premios que entrega la Academia de Grabación de Estados Unidos.","Taylor Swift y Beyoncé batieron récords en los Grammy, con Swift convirtiéndose en la primera mujer en ganar tres veces el premio al Álbum del Año y Beyoncé convirtiéndose en la artista femenina con más Grammy de la historia. Billie Eilish también fue galardonada con el premio a la Grabación del Año. H.E.R. y Megan Thee Stallion también triunfaron en la ceremonia. Además, hubo referencias a la crisis sanitaria y a las tensiones raciales en Estados Unidos. Bad Bunny, Fito Páez y Natalia Lafourcade fueron algunos de los artistas latinos destacados en la ceremonia.","Beyoncé hizo historia en los Grammy al convertirse en la artista femenina con más premios, superando a Alison Krauss.  Taylor Swift ganó el Álbum del Año por *Folklore*, convirtiéndose en la primera mujer en ganar este premio tres veces.  Billie Eilish se llevó a casa el premio a la Grabación del Año por *Everything I Wanted*.  H.E.R. y Tiara Thomas ganaron Canción del Año por *I Can't Breathe*, un tema inspirado en el movimiento Black Lives Matter.  Artistas latinos como Bad Bunny, Fito Páez y Natalia Lafourcade también fueron reconocidos en la ceremonia.
"
312,"En medio de su delicada visita a Myanmar, el papa Francisco optó por evitarse problemas, incomodar a sus anfitriones y herir sensibilidades.","El líder de la Iglesia católica visitó Myanmar y evitó mencionar la palabra ""rohingya"" en su discurso, como le habían pedido los grupos de derechos humanos. Más de 600.000 rohingyas han huido del país debido a la violencia y persecución que han sufrido. El Papa pidió paz y respeto por los derechos de todos los grupos étnicos en Myanmar. Antes de su discurso, se reunió con la líder de facto del país, Aung San Suu Kyi. El gobierno de Myanmar ha sido acusado de limpieza étnica, algo que niegan las autoridades.","El Papa Francisco visitó Myanmar, evitando mencionar la palabra ""rohingya"" a pesar de las peticiones de grupos de derechos humanos.  Enfatizó la paz basada en el respeto a la dignidad y los derechos de cada grupo étnico.  Se reunió con Aung San Suu Kyi y líderes de diversas religiones, promoviendo el respeto por las tradiciones de cada una.  Más de 600,000 rohingyas han huido de Myanmar tras la ofensiva militar en Rakhine.  El gobierno de Myanmar es acusado de limpieza étnica, pero lo niega.
"
317,"Desde hace más de cien años, algunos mexicanos asocian el número 41 con la homosexualidad masculina.","""El baile de los 41"" es una película protagonizada por Alfonso Herrera y Emiliano Zurita, basada en hechos reales. El baile tuvo lugar en 1901 en Ciudad de México, donde 42 hombres, la mitad vestidos de mujer, fueron arrestados por la policía. El escándalo se convirtió en uno de los mayores de la época conocida como el 'Porfiriato'. La identidad de los detenidos se desconocía hasta que el abogado Juan Carlos Harris encontró los nombres de siete de ellos en los archivos de la Suprema Corte de Justicia de la Nación. Además, se revelaron abusos y violaciones contra los detenidos.","""El baile de los 41"" fue un escándalo en 1901 en Ciudad de México donde 41 hombres fueron arrestados en un baile donde la mitad vestía ropa de mujer.  Se cree que el yerno del presidente Porfirio Díaz escapó, evitando un escándalo político mayor.  Los detenidos sufrieron humillaciones públicas, incluyendo barrer las calles con su ropa de fiesta.  Algunos de los detenidos, sin recursos, fueron forzados a unirse al ejército y enviados a la Guerra de Castas en Yucatán. El incidente dio origen a la asociación del número 41 con la homosexualidad en México.
"
324,"El presidente de Estados Unidos, Barack Obama, defendió los programas de vigilancia de internet y de llamadas telefónicas que desarrolla su gobierno, diciendo que están estrechamente supervisados por el Congreso y los tribunales.","Obama habló en California y afirmó que el plan de vigilancia de internet y correos electrónicos logra un equilibrio entre seguridad y respeto a la privacidad. Aseguró que no se ataca a los ciudadanos ni a los residentes de EE.UU. y que no se están escuchando las llamadas telefónicas. Los programas de seguridad fueron autorizados por el Congreso y están sujetos a supervisión. Obama dijo que no se puede tener seguridad total, privacidad total y cero molestias, por lo que se deben tomar decisiones.","Obama defendió los programas de vigilancia de la NSA en California, afirmando que buscan un equilibrio entre seguridad y privacidad.  Negó que se espíe a ciudadanos o residentes estadounidenses, y que se intercepten llamadas telefónicas.  Aseguró que los programas cuentan con autorización del Congreso y supervisión judicial.  El presidente admitió tener un escepticismo inicial, pero  concluyó que los programas son necesarios tras una evaluación.  Obama reconoció la necesidad de encontrar un punto medio entre seguridad, privacidad y comodidad.
"
327,"Apareció solo en el desierto entre Siria y Jordania. Y su imagen se volvió viral en Twitter y llegó a los portales de los principales medios. Pero la historia de Marwan, un refugiado sirio de 4 años, no es exactamente como se pensaba.","Marwan, un niño refugiado sirio, fue separado temporalmente de su familia en el cruce de Hagallat y fue encontrado por personal de Acnur cargando una bolsa de plástico con sus pertenencias. La foto de Marwan se volvió viral en las redes sociales, pero el jefe de Acnur en Jordania aseguró que el niño se reunió con su madre poco después de tomar la fotografía. La mayoría de los refugiados que cruzan en Hagallat son familias encabezadas por madres con varios hijos y todas sus posesiones. Marwan fue uno de los casi mil refugiados que cruzaron a Jordania ese día.","Marwan, un niño refugiado sirio, se separó brevemente de su familia en el cruce fronterizo de Hagallat.  Un miembro de ACNUR lo encontró solo, llevando una bolsa de plástico con sus pertenencias.  La foto del niño solo se viralizó en Twitter, pero ACNUR aseguró que se reunió con su madre al poco tiempo.  Situaciones como la de Marwan son comunes en el caos de los cruces fronterizos, donde muchos niños se separan de sus familias momentáneamente.  Marwan es uno de los miles de refugiados sirios que llegan a Jordania buscando seguridad.
"
328,"Al menos 429 muertos y más de 1.400 heridos dejó un tsunami que golpeó las costas de Indonesia la noche del sábado, informaron autoridades del país del sureste asiático.","El volcán Krakatoa en Indonesia entró en actividad explosiva el sábado, provocando un tsunami en las costas cercanas al Estrecho de la Sonda. Se reportaron fallecidos, heridos y personas desaparecidas. Se cree que el tsunami fue causado por una erupción en el volcán Anak Krakatoa. El desastre dejó miles de personas desplazadas y numerosos daños en viviendas, hoteles y embarcaciones. Indonesia, ubicada en el Anillo de Fuego, es propensa a terremotos y erupciones volcánicas.","Un tsunami azotó las costas de Indonesia cerca del Estrecho de la Sonda, dejando fallecidos, heridos y desaparecidos.  Se cree que la causa del tsunami fue una erupción del volcán Anak Krakatoa, que provocó un deslizamiento de tierra submarino. Un testigo presencial reportó dos olas, siendo la segunda la más destructiva.  El tsunami causó daños significativos a viviendas, hoteles y embarcaciones, desplazando a miles de personas.  Indonesia se encuentra en el Anillo de Fuego, lo que la hace propensa a terremotos y erupciones volcánicas.
"
336,Se rompió el embrujo. Finalmente la selección masculina de fútbol de Brasil ganó su primera medalla de oro en unas Olimpiadas.,"Brasil ganó la medalla de oro en fútbol masculino en los Juegos Olímpicos de Río 2016 al vencer a Alemania en la final. El partido terminó empatado 1-1 en el tiempo reglamentario y en los tiempos extra, y se definió en la tanda de penales con un resultado de 5-4 a favor de Brasil. Neymar fue el héroe del partido al anotar el gol de la victoria y convertir el último penal. Esta victoria fue especialmente significativa para Brasil, ya que buscaba redimirse de la derrota humillante que sufrió ante Alemania en el Mundial de Fútbol de 2014.","Brasil ganó su primer oro olímpico en fútbol al vencer a Alemania en penales 5-4 tras un empate 1-1.  Neymar abrió el marcador con un tiro libre, mientras que Max Meyer igualó para Alemania.  La victoria tuvo un sabor especial para Brasil, ya que se jugó en el Maracaná y fue una revancha por la derrota 7-1 en el Mundial de 2014.  Ninguno de los dos equipos había ganado el oro olímpico previamente.  El gol decisivo lo anotó Neymar en la tanda de penales.
"
339,"En la capital de Corea del Sur, la distancia social no solo se aplica a las personas, sino también a sus mascotas. Y si tienen coronavirus, deben cumplir una cuarentena.","El gobierno metropolitano de Seúl ha lanzado un plan para someter a pruebas de coronavirus a perros y gatos domésticos que muestren síntomas. Si los animales dan positivo, deben cumplir la cuarentena en casa. No es necesario enviar a las mascotas a centros de aislamiento, ya que no hay evidencia de que el virus se propague entre humanos y mascotas. Aunque los gatos pueden ser portadores del virus y transmitirlo a otros gatos, no se ha registrado ningún caso de mascotas que transmitan el virus a los humanos. Se recomienda lavarse las manos antes y después de tocar a las mascotas.","Seúl implementó un programa para testear perros y gatos con síntomas de coronavirus.  Las mascotas positivas deberán hacer cuarentena en casa,  no en centros de aislamiento, ya que no hay evidencia de transmisión a humanos. Si el dueño está imposibilitado de cuidar a la mascota, la ciudad se hará cargo.  Expertos afirman que es poco probable que mascotas transmitan el virus a humanos, aunque los gatos pueden contagiar a otros gatos.  Se recomienda mantener la distancia con otras personas y mascotas al pasear a los animales.
"
347,"Al menos 29 detenidos murieron y 19 policías resultaron heridos tras un motín e intento de fuga en un centro de detención policial en la localidad de Acarigua, en el oeste de Venezuela, afirmaron autoridades venezolanas.","En un centro de detención policial en Acarigua, Venezuela, se produjo un motín que resultó en la muerte de 29 reclusos. El enfrentamiento comenzó cuando la policía intentó rescatar a visitantes que habían sido tomados como rehenes por el líder de los presos. Los calabozos policiales en Venezuela se han convertido en cárceles, con detenidos reclamando mejores condiciones y la presencia de la Defensoría y el Ministerio Público. El país ha enfrentado problemas de hacinamiento en las prisiones y calabozos policiales, lo que ha llevado a incidentes violentos como este motín.","Un motín en un centro de detención policial en Acarigua, estado Portuguesa, Venezuela, resultó en 29 fallecidos.  Los reclusos, quienes protestaban por posibles traslados y pedían la presencia de autoridades, intentaron fugarse.  Según una ONG, el enfrentamiento se desató cuando la policía intentó rescatar a visitantes tomados como rehenes.  Organizaciones de derechos humanos denuncian una masacre por parte de los oficiales.  El hacinamiento en las cárceles venezolanas es un problema crónico que ha provocado incidentes similares en el pasado.
"
351,"""Selfi"" la adaptación al español del anglicismo ""selfie"" fue nombrada palabra del año para la Fundación del Español Urgente (Fundéu).","El término ""selfie"" se ha popularizado en las redes sociales, especialmente en inglés, y ha sido elegido como palabra del año por los diccionarios de Oxford en 2013. Ahora, la Fundéu ha reconocido el aumento del uso de esta palabra en español. La Fundación busca que la palabra del año esté relacionada con la actualidad y tenga un interés lingüístico.","El selfie de Ellen DeGeneres en los Oscar popularizó aún más el término.  ""Selfie"" se refiere a autorretratos, generalmente tomados con dispositivos móviles, para compartir en redes sociales.  En 2013, Oxford la declaró palabra del año por su gran incremento de uso.  La Fundéu BBVA reconoció su creciente uso en español.  Buscan palabras relevantes a la actualidad con interés lingüístico, no solo por su novedad.
"
354,"La Conmebol designó este lunes a Brasil como sede de la Copa América de fútbol tras semanas de incertidumbre en las que le retiraron la organización del torneo a Colombia y Argentina, anfitriones iniciales de la competición.","Brasil será el país anfitrión de la Copa América 2021, según anunció la CONMEBOL en su cuenta de Twitter. Sin embargo, el ministro brasileño de la Casa Civil, Luiz Eduardo Ramos, declaró que la decisión aún no está asegurada y se conocerá este martes. La elección de Brasil ha generado polémica debido al temor de que contribuya al aumento de casos de COVID-19 en el país. Aunque no se espera que haya público en los estadios, la Conmebol no quiere cancelar el torneo debido a los ingresos generados en la edición anterior.","La CONMEBOL anunció que Brasil será sede de la Copa América 2021, luego de que Argentina y Colombia se retiraran.  Brasil ya organizó el torneo en 2019.  Sin embargo, el ministro brasileño Luiz Eduardo Ramos puso en duda la decisión, indicando que aún no está definida.  La elección de Brasil genera controversia debido a la grave situación de la pandemia en el país.  A pesar de la incertidumbre, la CONMEBOL busca evitar la cancelación del torneo por sus importantes ingresos económicos.
"
355,"Fue una comparecencia extensa y extensamente polémica. Duró una hora y cuarto y el presidente de Estados Unidos, Donald Trump, se sometió a numerosas preguntas.","Trump ofreció su primera rueda de prensa en solitario desde que llegó a la Casa Blanca. Durante la conferencia, Trump criticó a los medios y afirmó que heredó un país en desastre. También negó tener vínculos con Rusia y desafió a una reportera a organizar una reunión con el Congressional Black Caucus. Aunque intentó transmitir que ha estado trabajando activamente, dedicó más tiempo a criticar a los medios que a hablar de sus planes de acción para el futuro.","En una combativa rueda de prensa, Donald Trump defendió su primer mes de gobierno, calificándolo de gran progreso pese a heredar un ""desastre"".  Criticó duramente a la prensa, acusándola de deshonestidad y de estar ""fuera de control"".  Trump minimizó los contactos de su equipo con Rusia, negando deudas o acuerdos en ese país.  Insistió en que las noticias sobre Rusia son ""falsas"" y dificultan un posible acuerdo.  Incluso, tuvo un extraño intercambio con una periodista afroamericana a quien le pidió organizar una reunión con el Congressional Black Caucus.
"
357,"Toda su vida llevó los colores del Osasuna en el corazón, fiel hincha de uno de los equipos históricos del fútbol español.","El padre de Mai Garde recibió un regalo muy emocionante de su hija, la capitana del equipo femenino del club navarro. Le entregó una camiseta del club con el nombre de su hija en la espalda para verla jugar en el estadio El Sadar. El regalo generó una conmovedora reacción en el padre, quien no pudo contener las lágrimas. Horas después, Garde lideró al equipo femenino del Osasuna en una victoria histórica sobre el Eibar, consolidándose en la segunda posición del grupo de la segunda división de la liga femenina del fútbol español.","Mai Garde le regaló a su padre una camiseta del Osasuna con su propio nombre en la espalda.  El emotivo gesto conmovió al padre hasta las lágrimas, quien presenció el histórico partido de su hija en El Sadar.  Mai capitaneó al equipo femenino del Osasuna en una victoria contra el Eibar frente a más de 10.000 espectadores.  El video del regalo se viralizó en redes sociales con millones de reproducciones. La victoria consolidó al Osasuna en la segunda posición de la segunda división femenina.
"
360,"Estados Unidos y El Salvador firmaron este viernes un acuerdo de cooperación en materia de inmigración como ""parte de una estrategia para combatir el crimen organizado y reducir el tráfico ilegal y la trata de personas, así como la migración forzada"".","EE.UU. y El Salvador firmaron un pacto migratorio, aunque el país centroamericano negó que se trate de un acuerdo de ""tercer país seguro"". El pacto busca minimizar y garantizar la protección de las personas que migran irregularmente hacia EE.UU. Según el acuerdo, los solicitantes de asilo de otros países que pasen por El Salvador podrían ser retornados a ese país. Este pacto es parte de las políticas implementadas por EE.UU. para detener la inmigración irregular. México y Guatemala también han firmado pactos migratorios con EE.UU. en meses recientes.","EE.UU. y El Salvador firmaron un acuerdo migratorio, aunque El Salvador niega que sea de ""tercer país seguro"".  El acuerdo busca proteger a los migrantes y minimizar los riesgos de la migración irregular hacia EE.UU.  Según reportes, solicitantes de asilo de otros países que pasen por El Salvador podrían ser enviados allí mientras EE.UU. procesa sus casos. Este pacto se suma a otros similares con México y Guatemala, como parte de la política de Trump para frenar la migración a EE.UU. El Salvador, a pesar de negar ser un ""tercer país seguro"", cooperará con EE.UU. en temas migratorios.
"
362,"La oficina del alguacil del condado de Richard, en Carolina del Sur, Estados Unidos, anunció el despido de un policía que fue grabado cuando desalojó con violencia a una estudiante de una escuela secundaria, arrastrándola por el aula.",El agente Ben Fields fue despedido por no seguir los procedimientos establecidos después de que se hicieran virales las imágenes del incidente en la escuela secundaria Spring Valley en Carolina del Sur. La estudiante se negó a abandonar el aula y el agente la tomó por el cuello y la lanzó al suelo. El comisario León Lott anunció la destitución del agente y se ha generado indignación en las redes sociales. El agente Fields ya había sido acusado anteriormente por uso excesivo de la fuerza y por racismo.,"Un agente de policía de Carolina del Sur fue despedido por arrojar a una estudiante de su escritorio. El incidente, ocurrido en la escuela secundaria Spring Valley, fue grabado y se viralizó en redes sociales.  El oficial, Ben Fields, fue destituido por no seguir el protocolo al expulsar a la estudiante que se negó a abandonar la clase.  La investigación determinó que la alumna interrumpía la clase y desobedeció las órdenes de retirarse.  Fields enfrenta acusaciones previas por uso excesivo de fuerza y racismo.
"
364,"Una deslumbrante marea de neón azul invadi ó el mar en las costas de San Diego, California.","Los colores eléctricos en el agua son causados por una marea de algas en flor. Durante el día, el plancton tiñe el agua de rojo, creando la llamada ""marea roja"". Sin embargo, al caer la noche, las algas comienzan a emitir un azul fluorescente, creando un espectáculo llamativo y fantasmagórico. Esto se debe a microorganismos bioluminiscentes en el plancton que reaccionan al movimiento de las olas. Aunque los espectáculos de luz bioluminiscente no son raros, la última marea roja en San Diego ocurrió en 2013.","Unas algas en flor causan un fenómeno de colores eléctricos en el agua.  De día, el plancton tiñe el agua de rojo, conocido como ""marea roja"".  Al caer la noche, el agua se torna azul fluorescente debido a microorganismos bioluminiscentes que reaccionan al movimiento del oleaje.  Este espectáculo, aunque no inusual a nivel global, no se veía en San Diego desde 2013. El plancton contiene microorganismos que brillan en la oscuridad.
"
370,"La próxima vez que decidas conectar tu celular a un cargador, quizás debas preguntarte: ¿es este un cable de mala o baja calidad?","Un cargador barato puede causar daños irreparables a tu teléfono. Al usar un cable sin el chip necesario, tu celular puede recibir una corriente con alto voltaje, lo que puede acabar con tu teléfono. Además, un cable que no regule los voltios del circuito puede hacer que las cargas sean más lentas e irregulares. Los cables más económicos a menudo ahorran en aislamiento, lo que puede causar problemas de seguridad y dañar la instalación eléctrica de la casa. Es recomendable buscar un cargador con garantía de fabricación y que esté diseñado específicamente para tu modelo de teléfono.","Usar cargadores baratos puede dañar tu teléfono.  Estos cargadores a menudo carecen de un chip regulador (como el E75) que protege contra fluctuaciones de voltaje, lo que puede freír el celular.  Cargadores sin  regulación de voltaje también causan cargas más lentas e irregulares.  Además, los materiales de baja calidad pueden causar problemas de seguridad, incluso dañar la instalación eléctrica.  Se recomienda buscar cargadores con garantía, y en el caso de iPhone, con la certificación MFi (Made for iPhone).
"
371,"El presidente de Rusia, Vladimir Putin, defendió enérgicamente las operaciones militares de su país en Siria, argumentando que su objetivo es ""estabilizar la autoridad legítima"" del mandatario sirio, Bashar al Asad.",Putin aseguró que Rusia busca apoyar la estabilidad del gobierno de Bashar al Assad y crear las condiciones para un acuerdo político en Siria. Negó que las fuerzas rusas estuvieran bombardeando a los grupos moderados de oposición en lugar del Estado Islámico. Putin afirmó que Al Asad se encuentra bajo asedio y los grupos radicales están en la periferia de Damasco. Hizo un llamamiento a otros países para unirse contra el terrorismo. Rusia ha ejecutado más de 60 misiones en las últimas 24 horas contra el EI.,"Vladimir Putin afirmó que Rusia busca la estabilidad en Siria apoyando al gobierno de Bashar al Assad.  Putin declaró en la televisión rusa su intención de crear condiciones para un acuerdo político.  Negó que Rusia bombardee a grupos moderados de oposición, enfocándose en el Estado Islámico.  Putin describió a Al Assad ""bajo asedio"" por grupos radicales cerca de Damasco. Argumentó que sin el apoyo ruso, Siria podría ser tomada por terroristas, e instó a una unión global contra el terrorismo.
"
373,"Stephen Hawking fue uno de los científicos más populares del mundo desde Albert Einstein, por las circunstancias de su vida y por sus descubrimientos y teorías. Y sin embargo nunca recibió el Nobel de Física.","Stephen Hawking, quien falleció a los 76 años, dedicó su vida a investigar los agujeros negros y cambió nuestro entendimiento de ellos. Su teoría más conocida, la ""radiación de Hawking"", explica cómo los agujeros negros emiten radiación y pueden perder materia. Aunque sus propuestas rompieron el consenso científico, Hawking no ganó un premio Nobel debido a que sus teorías no han sido comprobadas experimentalmente. La tecnología actual no permite experimentar con agujeros negros, por lo que se necesitarán años y millones de dólares para verificar la teoría de Hawking.","Stephen Hawking, quien padecía Esclerosis Lateral Amiotrófica, revolucionó la comprensión de los agujeros negros.  Su teoría más famosa, la ""radiación de Hawking"", propone que estos emiten energía y no son completamente ""negros"" como se creía.  A pesar de la brillantez de su teoría, no se ha comprobado experimentalmente, lo cual impidió que Hawking recibiera el premio Nobel. La comprobación requiere tecnología aún no disponible, como la que se esperaba del Gran Colisionador de Hadrones.  A pesar de esto, Hawking es reconocido como uno de los pensadores más influyentes de su tiempo.
"
380,"""Es la única amiga por la que faltaría a clases"", escribió Malala Yousafzai en su cuenta de Twitter sobre el primer encuentro con la adolescente ambientalista Greta Thunberg.","Greta Thunberg conoció a Malala Yousafzai en la Universidad de Oxford. Thunberg visitó el campus para conocer a Yousafzai, a quien considera su ejemplo a seguir. Durante su visita, Thunberg conversó con los estudiantes sobre ciencia, votar y los límites de la protesta. La reunión entre las dos activistas fue descrita como fantástica y recibió elogios en las redes sociales. Thunberg se ha convertido en una voz líder en la lucha contra el cambio climático, mientras que Yousafzai es conocida por su defensa de los derechos humanos y su lucha por la educación de las niñas.","Greta Thunberg y Malala Yousafzai, dos reconocidas activistas, se encontraron en la Universidad de Oxford.  Thunberg visitó el campus para ver a Yousafzai, a quien admira.  La reunión generó reacciones positivas en redes sociales, donde fueron descritas como ""leyendas"" e ""inspiración"".  Sin embargo, también hubo críticas, con algunos usuarios minimizando las contribuciones de Thunberg al activismo.  Yousafzai estudia en Oxford tras sobrevivir a un ataque del Talibán en 2012 por defender la educación de las niñas.
"
381,Viajar de vacaciones solo no es del gusto de todo el mundo y menos si se trata de la luna de miel.,"Huma Mobin, una joven paquistaní, se fue de luna de miel a Grecia sin su esposo debido a que le negaron el visado. Para mostrar su tristeza y extrañar a su esposo, Huma se tomó fotos poniendo cara triste y extendiendo el brazo como si abrazara a un marido imaginario. Estas fotos se hicieron virales y Huma ha dado varias entrevistas al respecto. A pesar de la situación, Huma disfrutó de su viaje con sus suegros y espera viajar con su esposo para su primer aniversario.","Huma Mobin, recién casada, viajó sola a Grecia en su luna de miel porque a su esposo le negaron la visa.  Para expresar su tristeza, Huma se tomó fotos con poses donde abrazaba a su esposo imaginario, una idea que surgió de una foto similar que su esposo le envió en un viaje anterior.  Aunque viajó con sus suegros, Huma extrañó mucho a su esposo, quien la animó a ir de todas formas. La joven compartió las fotos en Facebook, volviéndose virales, y ahora espera viajar con su esposo para su aniversario.  Durante el viaje, Huma perdió su teléfono celular.
"
385,"El presidente de Estados Unidos, Barack Obama, firmó una declaración para instaurar el Mes de la Herencia Hispana 2014, que comienza el próximo lunes y durará hasta mediados de octubre.","El presidente Obama ha incumplido su promesa de llevar a cabo una reforma migratoria en Estados Unidos. Aunque reconoce la importancia de esta reforma para el futuro económico del país, ha decidido posponer las medidas migratorias hasta después de las elecciones de mitad de periodo. Sin embargo, ha establecido una semana nacional para conmemorar a las instituciones que sirven a los hispanos.","El presidente Obama reafirmó su compromiso con la reforma migratoria, destacando su importancia para la economía estadounidense.  A pesar de esto,  pospondrá las acciones ejecutivas sobre el tema hasta después de las elecciones de noviembre.  Obama reconoció las contribuciones de la comunidad hispana.  También proclamó una semana nacional (del 14 al 20 de septiembre) para conmemorar a las instituciones que sirven a los hispanos.  La reforma migratoria sigue siendo una promesa incumplida de su presidencia.
"
397,"El papa Francisco ofreció su primer mensaje de Navidad en la Plaza de San Pedro, en la Ciudad del Vaticano, frente a miles de feligreses.","El Papa Francisco hizo un llamado por la paz y recordó a los niños que sufren las consecuencias de las guerras en todo el mundo. Hizo referencia al conflicto en Siria y pidió el fin de la violencia y el acceso a la ayuda humanitaria para los civiles. También pidió por la paz en Palestina, la República Centroafricana y Sudán del Sur. Recordó a las víctimas del tifón Haiyán en Filipinas y a los inmigrantes que murieron en su intento por llegar a Lampedusa. En la plaza, se vieron seguidores emocionados y alegres del catolicismo.","El Papa Francisco, en su mensaje de Navidad, pidió paz mundial, especialmente para los niños afectados por la guerra.  Hizo un llamado al cese de la violencia en Siria y para que se permita la ayuda humanitaria.  También oró por la paz entre palestinos e israelíes, y por la República Centroafricana.  Recordó a las víctimas del tifón en Filipinas y a los inmigrantes ahogados en Lampedusa.  Latinoamericanos estuvieron presentes entre los fieles en la Plaza de San Pedro.
"
401,"Aunque se hizo mundialmente famoso gracias a Apple, la compañía que él mismo creó, Steve Jobs alguna vez aspiró a ser un asalariado.","La solicitud de empleo de Steve Jobs de 1973, antes de fundar Apple, será subastada y se espera que alcance un valor de US$50.000. El documento, de una página, muestra que Jobs ya tenía interés en el sector tecnológico y menciona sus habilidades en electrónica y diseño. Aunque contiene errores de ortografía, demuestra su comprensión de las computadoras. Se desconoce si Jobs fue contratado para el empleo al que se postuló. La subasta también incluirá otros objetos interesantes, como una carta de amor de Amy Winehouse.","En 1973, Steve Jobs, con errores ortográficos, completó una solicitud de empleo mostrando interés en tecnología.  La solicitud, que será subastada por un valor estimado de US$50.000, revela sus habilidades en ""tecnología electrónica o ingeniería de diseño"" y conocimiento de computadoras.  Jobs, quien residía en Reed College en ese entonces, no tenía teléfono ni acceso seguro a un vehículo.  Aún se desconoce para qué puesto aplicó y si fue contratado.  La subasta también incluirá otros artículos, como una carta de Amy Winehouse.
"
402,"Samsung quiere pasar página a los problemas del pasado. Y espera lograrlo con la octava versión del Galaxy Note, su teléfono más ""explosivo"" hasta la fecha.","Samsung presentó el Galaxy Note 8, un teléfono más grande, caro y seguro que su predecesor. Después del fracaso del Galaxy Note 7, Samsung ha implementado nuevas medidas de seguridad en la fabricación del Note 8 para evitar riesgos de explosión. El Note 8 cuenta con una doble cámara trasera con estabilización de imagen óptica, una pantalla infinita de 6.3 pulgadas y mejoras en la sensibilidad y capacidades del lápiz SPen. A pesar de su alto precio, Samsung espera que el Note 8 supere las ventas del Note 7 y compita directamente con el próximo iPhone de Apple.","Samsung lanzó el Galaxy Note 8, un teléfono más grande y costoso que su predecesor, el Note 7.  Tras el fiasco del Note 7 y sus baterías defectuosas, Samsung priorizó la seguridad en el Note 8 con rigurosas pruebas. El nuevo dispositivo incluye doble cámara de 12MP con estabilización de imagen óptica,  ""pantalla infinita"" de 6.3 pulgadas y un S Pen mejorado. El Note 8 competirá directamente con el próximo iPhone de Apple, pero su mayor reto es recuperar la confianza del consumidor.
"
