gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"أُدين رائف بدوي بتهمة ""الإساءة للإسلام"" عبر الإنترنت وحُكم عليه بالجلد.  عبّرت السعودية عن استيائها من الانتقادات الدولية للحكم، رافضة أي تدخل في شؤونها الداخلية. نُفذت 50 جلدة من حكم الجلد في يناير الماضي،  وتأجّل الباقي لأسباب صحية.  كان بدوي يُدير موقعًا إلكترونيًا يُشجع النقاشات الدينية والسياسية. أثارت صور جلده استنكارًا دوليًا واسعًا.
",,السعودية تعبر عن استيائها من الانتقادات الدولية لحكم الجلد بحق رائف بدوي. تم تأجيل تنفيذ باقي الجلدات ولا يعرف السبب. السعودية تعتمد قوانين إسلامية صارمة وتقمع المعارضة السياسية وتحمل حملة على منتقديها على الانترنت.,,أيدت المحكمة العليا في السعودية حكما بالجلد 1000 جلدة والسجن عشر سنوات ضد المدون السعودي رائف بدوي، بالرغم من الاستنكار الدولي.,334,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",0,
"الاخضر الابراهيمي يتحدث عن وقف لاطلاق النار في سوريا خلال العيد قال المبعوث الدولي الى سوريا الاخضر الإبراهيمي إن المعارضة السورية لم تبد أي مانع لوقف إطلاق النار إذا ما قامت الحكومة بوقف إطلاق النار خلال عيد الأضحى. مسبار الأمل الإماراتي، الذي يزن 1.3 طن، سينطلق إلى المريخ من اليابان في مهمة تستغرق ستة أشهر. يهدف المسبار إلى دراسة الغلاف الجوي للمريخ وفهم أسباب فقدانه للهواء والماء. المهمة تلهم الشباب الإماراتي والعربي لدراسة العلوم وتؤكد تحول الإمارات نحو اقتصاد المعرفة. صمم المهندسون الإماراتيون المسبار المتطور بمساعدة خبراء أمريكيين. واشار المبعوث الدولي الخاص الى سوريا: ""التوصل الى هدنة سيكون خطوة نحو هدنة أشمل ووقف تدفق الاسلحة من الخارج وسحب الاسلحة الثقيلة ثم التوصل الى حل سياسي للأزمة السورية"". وتقود سارة الأميري، وزيرة الدولة للعلوم المتقدمة، فريق مسبار الأمل، حيث تشكل النساء 34% من الفريق.","مسبار الأمل الإماراتي، الذي يزن 1.3 طن، سينطلق إلى المريخ من اليابان في مهمة تستغرق ستة أشهر.  يهدف المسبار إلى دراسة الغلاف الجوي للمريخ وفهم أسباب فقدانه للهواء والماء.  المهمة تلهم الشباب الإماراتي والعربي لدراسة العلوم وتؤكد تحول الإمارات نحو اقتصاد المعرفة.  صمم  المهندسون الإماراتيون المسبار المتطور بمساعدة خبراء أمريكيين.  وتقود سارة الأميري، وزيرة الدولة للعلوم المتقدمة، فريق مسبار الأمل، حيث تشكل النساء 34% من الفريق.
","الإمارات تطلق مسبار ""الأمل"" إلى المريخ بعد 6 سنوات من البناء. المهمة تهدف إلى دراسة الغلاف الجوي والمياه المفقودة على سطح المريخ. الإمارات تسعى لزيادة الاهتمام بالعلوم وتحفيز الشباب في المنطقة.","الإمارات تطلق مسبار ""الأمل"" إلى المريخ بعد 6 سنوات من البناء. المهمة تهدف إلى دراسة الغلاف الجوي والمياه المفقودة على سطح المريخ. الإمارات تسعى لزيادة الاهتمام بالعلوم وتحفيز الشباب في المنطقة.",تتأهب دولة الإمارات العربية المتحدة هذا الأسبوع لإرسال قمر اصطناعي إلى كوكب المريخ لدراسة الأحوال الجوية والمناخية على الكوكب الأحمر.,109,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,['Relevance']
"ستطلق سبيس إكس رائدي فضاء إلى محطة الفضاء الدولية في 27 مايو/ أيار من مركز كينيدي للفضاء. ويضيف: ""الكثير من الأشياء التي نتحدث عنها موجودة بالفعل في المجتمع، وهي ليست بدرجة التطرف التي نتصورها. سيستخدم الصاروخ فالكون ناين والمركبة كرو دراغون منصة الإطلاق 39A. سيستغرق رائدا الفضاء، بوب بنكن وداغ هيرلي، حوالي 24 ساعة للوصول للمحطة. إذا نجحت المهمة، ستكون سبيس إكس أول شركة خاصة ترسل رواد فضاء لناسا إلى الفضاء. يتواجد حاليًا رائد فضاء أمريكي واثنان روسيان على متن المحطة. ومن الاستراتيجيات التي يقترحها لياو تقليص استهلاكنا للموارد الطبيعية، ويقول: ""الغازات المنبعثة التي تسبب الاحتباس الحراري الناتجة عن تربية الماشية فقط تصل إلى 18 في المئة، فإذا تناولنا كميات أقل من اللحوم، يمكننا تقليص تأثيرنا على البيئة بدرجة كبيرة.""","ستطلق سبيس إكس رائدي فضاء إلى محطة الفضاء الدولية في 27 مايو/ أيار من مركز كينيدي للفضاء.  سيستخدم الصاروخ فالكون ناين والمركبة كرو دراغون منصة الإطلاق 39A.  سيستغرق رائدا الفضاء، بوب بنكن وداغ هيرلي، حوالي 24 ساعة للوصول للمحطة.  إذا نجحت المهمة، ستكون سبيس إكس أول شركة خاصة ترسل رواد فضاء لناسا إلى الفضاء.  يتواجد حاليًا رائد فضاء أمريكي واثنان روسيان على متن المحطة.
","سيتم إطلاق مركبة الفضاء ""كرو دراغون"" من مركز كينيدي للفضاء في فلوريدا في 27 مايو لنقل رواد فضاء إلى المحطة الفضائية الدولية. إذا نجحت المهمة، ستكون ""سبيس إكس"" أول شركة خاصة ترسل رواد ناسا إلى الفضاء.","سيتم إطلاق مركبة الفضاء ""كرو دراغون"" من مركز كينيدي للفضاء في فلوريدا في 27 مايو لنقل رواد فضاء إلى المحطة الفضائية الدولية. إذا نجحت المهمة، ستكون ""سبيس إكس"" أول شركة خاصة ترسل رواد ناسا إلى الفضاء.",أعلنت وكالة الفضاء الأمريكية (ناسا) أنها ستطلق الشهر المقبل أول مهمة فضاء مأهولة من الأراضي الأمريكية منذ نحو 10 سنوات.,365,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,['Relevance']
كد رئيس كين مقتل 67 شخصًا، بينهم 6 قوة أمن و زعم حركة شباب أن عدد القتلى 137. مواضيع قد تهمك نهاية وكانت الأجواء بين الولايات المتحدة وإيران قد ساءت في ظل حكم الرئيس الإيراني السابق محمود أحمدي نجاد، الذي دأب على انتقاد واشنطن وحليفتها إسرائيل. انتهى حصار تسوق ##وبيوبي بعد هجوم دامي تبنته حركة شباب. علن الرئيس كين مقتل ٥ مهاجمين واعتقال ١١ مشتبه هم مؤكدًا دحر المسلحين رغم الخسائر الهائلة. ما زالت عملة انتشال الجثث تحت أنقاض مستمر في حين يتلقى المصابون العلاج مستشف.,"انتهى حصار مركز تسوق وستغيت في نيروبي بعد هجوم دامٍ تبنته حركة الشباب.  أكد الرئيس الكيني مقتل 67 شخصًا، بينهم 6 من قوات الأمن،  بينما زعمت حركة الشباب أن عدد القتلى 137.  أعلن الرئيس الكيني مقتل ٥ مهاجمين واعتقال ١١ مشتبهًا بهم، مؤكدًا دحر المسلحين رغم الخسائر الهائلة.  وما زالت عمليات انتشال الجثث من تحت الأنقاض مستمرة،  بينما يتلقى المصابون العلاج في المستشفيات.
",مقتل 3 جنود وانتهاء الحصار بعد هجوم مسلح على مركز تسوق في نيروبي. قتل 67 شخصًا وأعلنت حركة الشباب مسؤوليتها عن الهجوم. قتلت القوات الكينية 5 مهاجمين واعتقلت 11 مشتبهًا. العديد من الجثث لا تزال تحت الأنقاض و62 مصابًا يتلقون العلاج. القبض على 11 مشتبهًا لكن لم يتم تأكيد مشاركتهم في الهجوم.,مقتل 3 جنود وانتهاء الحصار بعد هجوم مسلح على مركز تسوق في نيروبي. قتل 67 شخصًا وأعلنت حركة الشباب مسؤوليتها عن الهجوم. قتلت القوات الكينية 5 مهاجمين واعتقلت 11 مشتبهًا. العديد من الجثث لا تزال تحت الأنقاض و62 مصابًا يتلقون العلاج. القبض على 11 مشتبهًا لكن لم يتم تأكيد مشاركتهم في الهجوم.,بدأت كينيا الحداد الرسمي لمدة ثلاثة أيام على ضحايا مركز وستغيت للتسوق في نيروبي، والذي كان محاصرا من قبل مسلحين اسلاميين على مدى اربعة أيام.,355,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 30}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,"['Relevance', 'Consistency', 'Coherence', 'Fluency']"
لكن مساعد يوكاوا، الذي فضل عدم ذكر اسمه، قد أكد أن ياكوا قتل في الحادث. وفي يونيو/ حزيران الماضي، سقطت طائرة ركاب في منطقة مأهولة بالسكان بكثافة في لاغوس، أكبر مدينة تجارية في نيجيريا، ما تسبب في مقتل 163 شخصا من الركاب والأهالي. مع ذلك هناك حاج مزيد دراسة حيث جبى مراعاة عوامل أخرى لا تعميم نتائج على فئة عمر بلد أخرى. أمريكي استهلاك يوم مشروب صناع زاد مخاطر لذلك قلل تناول قهوة هذه مخاطر.,وجدت دراسة أمريكية أن الاستهلاك اليومي للمشروبات المحلاة صناعياً يزيد من مخاطر الإصابة بالاكتئاب، بينما يقلل تناول القهوة من هذه المخاطر. ومع ذلك، هناك حاجة لمزيد من الدراسات، حيث يجب مراعاة عوامل أخرى ولا يمكن تعميم النتائج على الفئات العمرية أو البلدان الأخرى.,يشير النص إلى أن تناول مشروبات الحمية يزيد من احتمالية الإصابة بالاكتئاب، بينما تناول القهوة يقلل من هذه الاحتمالية. ولكن لا يوجد دليل قاطع على العلاقة السببية بين تناول مشروبات الحمية والاكتئاب. كما يشير النص إلى أن مواد التحلية الصناعية تم اختبارها وتأكيد سلامتها من قبل الجهات التنظيمية. وينصح الأشخاص الذين يعانون من الاكتئاب بالاستماع إلى نصائح الأطباء واحترام العلاج الموصوف لهم.,يشير النص إلى أن تناول مشروبات الحمية يزيد من احتمالية الإصابة بالاكتئاب، بينما تناول القهوة يقلل من هذه الاحتمالية. ولكن لا يوجد دليل قاطع على العلاقة السببية بين تناول مشروبات الحمية والاكتئاب. كما يشير النص إلى أن مواد التحلية الصناعية تم اختبارها وتأكيد سلامتها من قبل الجهات التنظيمية. وينصح الأشخاص الذين يعانون من الاكتئاب بالاستماع إلى نصائح الأطباء واحترام العلاج الموصوف لهم.,"يطرح خبراء تساؤلات حول إلى أي مدى يمكن أن تتسبب المشروبات الخالية من السكريات أو المحلاة صناعيا التي يُطلق عليها ""مشروبات الحمية"" في الإصابة بالاكتئاب، بعد أن وجدت دراسة علاقة بين المرض وهذه المشروبات.",451,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 15}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 37}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 6}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Consistency', 'Relevance', 'Coherence', 'Fluency']"
أقال ##ي من تدريب مر ثاني في ديسمبر الماضي. تشير تقارير إلى اقتراب ##ي من تدريب مانشستر يونايتد. ##ي عرضاً معبر عن فخر بالدعوة و غير قادر على قبول حال. سبق ل##ي تدريب ند أوروبية كبيرة مثل ##تر ميلان، ريال مدريد وإنتر ميلان. قال مدرب فجر إبراهيم رغم وصوله جول أخير من تصفيات أس آسيا.,"أقيل جوزيه مورينيو من تدريب تشيلسي للمرة الثانية في ديسمبر الماضي.  رفض مورينيو عرضاً لتدريب المنتخب السوري لكرة القدم، معبراً عن فخره بالدعوة لكنه غير قادر على قبولها حالياً.  تشير التقارير إلى اقتراب مورينيو من تدريب مانشستر يونايتد. سبق لمورينيو تدريب أندية أوروبية كبيرة مثل بورتو، ريال مدريد، وإنتر ميلان.  أقال المنتخب السوري مدربه السابق فجر إبراهيم رغم وصوله للجولة الأخيرة من تصفيات كأس آسيا.
",جوزيه مورينيو أقيل من تدريب تشيلسي ويرفض عرضًا لتدريب المنتخب السوري، ويقترب من التوقيع مع مانشستر يونايتد. المنتخب السوري يبحث عن مدرب جديد بعد إقالة فجر إبراهيم.,جوزيه مورينيو أقيل من تدريب تشيلسي ويرفض عرضًا لتدريب المنتخب السوري، ويقترب من التوقيع مع مانشستر يونايتد. المنتخب السوري يبحث عن مدرب جديد بعد إقالة فجر إبراهيم.,رفض المدير الفني السابق لفريق تشيلسي الإنجليزي، جوزيه مورينيو، عرضا لتدريب المنتخب السوري لكرة القدم، بحسب وكيل أعماله.,152,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 13}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 30}, 'should_replace_conjunctions': {'enabled': True, 'number': 6}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,"['Consistency', 'Coherence', 'Fluency']"
"استضافت قطر القمة العربية  وترأس الجلسة الافتتاحية وزير خارجية قطر حمد بن جاسم.  ركزت القمة على  الحل السلمي للأزمة السورية، ودعم  اللاجئين السوريين.  كما ناقشت القمة  القضية الفلسطينية  وتطوير الجامعة العربية.  تزامن انعقاد القمة مع تبادل إطلاق نار بين إسرائيل وسوريا في الجولان المحتل،  وتصاعدت  اشتباكات  بين قوات النظام  السوري والمعارضة في درعا.
",,انعقدت القمة العربية في الدوحة برئاسة وزير الخارجية القطري حمد بن جاسم، وتناولت قضايا مهمة مثل الأزمة السورية والقضية الفلسطينية وتطوير الجامعة العربية. تزامنت القمة مع تصاعد التوترات بين إسرائيل وسوريا في منطقة الجولان. المعارضة السورية تواصل هجماتها على القوات الحكومية في محافظة درعا.,,انطلقت في العاصمة القطرية الدوحة صباح الأحد اجتماعات وزراء الخارجية العرب تمهيدا للقمة العربية في دورتها الرابعة والعشرين التي تعقد يومي الثلاثاء والاربعاء المقبلين.,349,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 9}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",0,
فاز منتخب نيجيريا على تاهيتي بنتيجة 6-1 بفارق كبير في الخبرة والقوة. ثم يصاب المريض بالقيء المستمر والإسهال، وفي بعض الحالات المتقدمة يكون هناك نزيف داخلي وخارجي. سجل أهداف نيجيريا كل من اتشيغيلي (هدفين) ، وأودوامادي (ثلاثة أهداف) ، وهدف عكسي من تاهيتي عن طريق تيهو. بينما سجل تيهو هدف تاهيتي الوحيد. اتضحت سيطرة نيجيريا منذ البداية مع تسجيل أهداف مبكرة. أضاع الفريقان فرصًا أخرى للتسجيل على مدار المباراة.,"فاز منتخب نيجيريا على تاهيتي بنتيجة 6-1  بفارق كبير في الخبرة والقوة. سجل أهداف نيجيريا كل من اتشيغيلي (هدفين)، وأودوامادي (ثلاثة أهداف)، وهدف عكسي من تاهيتي عن طريق تيهو.  بينما سجل تيهو هدف تاهيتي الوحيد.  اتضحت  سيطرة نيجيريا  منذ البداية  مع تسجيل أهداف مبكرة.  أضاع الفريقان  فرصًا أخرى للتسجيل على مدار المباراة.
",فوز ساحق لمنتخب نيجيريا على تاهيتي بستة أهداف مقابل هدف واحد في مباراة تميزت بالقوة والخبرة الكبيرة للفريق الأفريقي. تألق اللاعبون النيجيريون وسجلوا الأهداف بسرعة، بينما سجل تاهيتي هدفًا واحدًا فقط.,فوز ساحق لمنتخب نيجيريا على تاهيتي بستة أهداف مقابل هدف واحد في مباراة تميزت بالقوة والخبرة الكبيرة للفريق الأفريقي. تألق اللاعبون النيجيريون وسجلوا الأهداف بسرعة، بينما سجل تاهيتي هدفًا واحدًا فقط.,حقق منتخب نيجيريا لكرة القدم فوزا كبيرا كاسحا على منتخب تاهيتي بستة أهداف مقابل هدف واحد في المباراة التي جرت بين الفريقين في ختام الجولة الأولى من منافسات المجموعة الثاني ببطولة كأس القارات التي تستضيفها البرازيل.,287,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",2,['Relevance']
"دخلت محطة الفضاء الصينية ""تيانقونغ-1"" الغلاف الجوي للأرض صباح الاثنين بتوقيت غرينتش فوق جنوب المحيط الهادئ.  أُطلق المختبر عام 2011 كجزء من برنامج الفضاء الصيني، وتوقف عن العمل في 2016.  رغم صعوبة التنبؤ الدقيق بمكان سقوطه، رجّح أحد علماء الفلك سقوطه قرب تاهيتي.  أكدت وكالة الفضاء الأوروبية أن احتمالية إصابة أي شخص بالحطام ضئيلة للغاية.  يُعتبر ""تيانقونغ-1"" أحد أكبر الأجسام التي عادت للأرض دون سيطرة، لكنه ليس الأكبر.
",,تم تتبع المختبر الفضائي الصيني تيانقونغ-1 ودخوله الغلاف الجوي للأرض. يُعتقد أنه سقط في جزيرة تاهيتي في المحيط الهادئ. لم يتم تحديد حجم الحطام الذي وصل إلى الأرض بعد. تم إطلاق مختبر فضائي آخر بواسطة الصين تحت اسم تيانقونغ-2.,,تحطمت معظم أجزاء محطة الفضاء الصينية المتوقفة عن العمل تيانقونغ-1، لدى دخولها إلى الغلاف الجوي للأرض، فوق جنوب المحيط الهادئ، وذلك حسب تقارير صينية وأمريكية.,239,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 36}, 'should_replace_conjunctions': {'enabled': True, 'number': 4}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",0,
"أقرت شركة فولكس فاغن، أكبر مصنع سيارات في أوروبا، بوجود برمجيات تغش في اختبارات الانبعاثات في 11 مليون سيارة ديزل.  ستؤجل الشركة أو تعيد النظر في جميع الاستثمارات غير الضرورية،  وتبحث حلولاً تقنية لمعالجة المشكلة.  أكد  الرئيس التنفيذي للشركة  للموظفين أن هذه التغييرات ستكون مؤلمة، لكنهم سيبذلون قصارى جهدهم للحفاظ على الوظائف.  تواجه الشركة  تحقيقات في عدة دول، بما في ذلك بريطانيا وفرنسا وإيطاليا، بسبب هذه الفضيحة.
","أقرت شركة فولكس فاغن، أكبر مصنع سيارات في أوروبا، بوجود برمجيات تغش في اختبارات الانبعاثات في 11 مليون سيارة ديزل.  ستؤجل الشركة أو تعيد النظر في جميع الاستثمارات غير الضرورية،  وتبحث حلولاً تقنية لمعالجة المشكلة.  أكد  الرئيس التنفيذي للشركة  للموظفين أن هذه التغييرات ستكون مؤلمة، لكنهم سيبذلون قصارى جهدهم للحفاظ على الوظائف.  تواجه الشركة  تحقيقات في عدة دول، بما في ذلك بريطانيا وفرنسا وإيطاليا، بسبب هذه الفضيحة.
",انبعاث أثر على أدى إلى تأجيل استثمار غير ضرورة بحث عن حلول تقني. مول الدراسة المجلس البريطاني للبحوث الطبية ومركز أكسفورد لبحوث الطب الإحيائي ووجد الباحثون بناء على استخدام صور الرنين المغناطيسي للدماغ أن التأثير النفسي الناجم عن استهلاك الحشيش يقلل جزئيا نشاط الدماغ المرتبط بالجوانب العاطفية للألم. اعترف وجود برمجة غش 11 مليون سيار تواجه تحقيق وإي فرنساطاليا.,فضيحة انبعاثات فولكس فاغن تؤثر على الشركة وتؤدي إلى تأجيل الاستثمارات غير الضرورية والبحث عن حلول تقنية. الشركة تعترف بوجود برمجيات غش في 11 مليون سيارة وتواجه تحقيقات في فرنسا وإيطاليا.,"قال الرئيس التنفيذي لشركة فولكس فاغن ماتياس مولر إن الشركة تواجه تغييرات ""ستكون مؤلمة"" في أعقاب فضيحة التلاعب بالانبعاثات في سياراتها.",385,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 47}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 9}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 1}}",1,"['Consistency', 'Coherence', 'Relevance']"
هاجمت ميليشيات مرتبط أنصار شريعة معسكر جيش إذ أن جيش قوة صاد الهجوم. استخدم قوة مدافع الهليكوبتر طائر حرب صد هجوم. يأتي هذا عنف بعد معارك دامية طرابلس سيطرة مطار ما دفع حكومة طلب مساعد دولي. وتساعد الدوريات البحرية لحلف الناتو في بحر إيجه بين تركيا والجزر اليونانية على وقف تهريب اللاجئين إلى أوروبا. ساد الهدوء طرابلس بعد اشتباك مطار التي أود حياة 47 شخصاً. اعتبر معركة مطار جزء من صراع أوسع بين فصائل متنافس سلط. وفي مؤتمر صحفي مشترك مع وزير الخارجية التركي مولود داوود أوغلو، قال ستولتنبرغ إن أزمة المهاجرين دليل واضح على ضرورة إيجاد حل سلمي للصراع في سوريا.,"هاجمت ميليشيات مرتبطة بأنصار الشريعة معسكراً للجيش، إلا أن قوات الجيش وقوات حفتر صدت الهجوم.  استخدمت القوات المدافعة طائرات الهليكوبتر والطائرات الحربية لصد الهجوم. يأتي هذا العنف بعد معارك دامية في طرابلس للسيطرة على المطار، ما دفع الحكومة لطلب مساعدة دولية.  ساد الهدوء طرابلس بعد اشتباكات المطار التي أودت بحياة 47 شخصاً على الأقل.  تعتبر معركة المطار جزءاً من صراع أوسع بين فصائل متنافسة على السلطة في ليبيا.
",ميليشيات مرتبطة بجماعة أنصار الشريعة هاجمت معسكرا للجيش في طرابلس قبل أن تُطرد. تأتي هذه الأعمال بعد معارك استمرت أسبوعاً في مطار طرابلس الدولي. الحكومة تطالب بمساعدة دولية لتجنب أن تصبح ليبيا دولة فاشلة.,ميليشيات مرتبطة بجماعة أنصار الشريعة هاجمت معسكرا للجيش في طرابلس قبل أن تُطرد. تأتي هذه الأعمال بعد معارك استمرت أسبوعاً في مطار طرابلس الدولي. الحكومة تطالب بمساعدة دولية لتجنب أن تصبح ليبيا دولة فاشلة.,قتل 7 أشخاص على الأقل وجرح 40 آخرون في قصف نفذته قوات تابعة للواء المتقاعد خليفة حفتر في مدينة بنغازي شرقي ليبيا شاركت فيها طائرات هليكوبتر ومقاتلات ردا على تعرض قاعدة عسكرية تابعة له إلى هجمات شنها عليها مسلحون إسلاميون.,190,"{'should_shuffle': False, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 48}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Relevance', 'Coherence']"
سيطر جماع داعش على مدينة جلولاء عراق بعد فرار جيش شرطة فيما بقى قوة البيشمركة كردي في مواقع. أعلنت نية التقدم نحو بغداد مناطق شيع. شان قوة حكومة غارات جوي على موصل ##راءت وصد تقدم سامراء. احتجز مسلحو داعش مئات جنود عراقى ##راءت ونشر فيديوهات لعملية احتجاز. بحث متاح بما فيها تدخل عسكر لدعم ضد.,"سيطرت جماعة داعش على مدينة جلولاء العراقية بعد فرار الجيش والشرطة، فيما بقيت قوات البيشمركة الكردية في مواقعها.  أعلنت داعش نيتها التقدم نحو بغداد والمناطق الشيعية.  شنت القوات الحكومية غارات جوية على الموصل وتكريت، وصدت تقدم المتشددين في سامراء.  احتجز مسلحو داعش مئات الجنود العراقيين في تكريت، ونشر فيديوهات لعملية الاحتجاز.  يبحث الرئيس الأمريكي الخيارات المتاحة، بما فيها التدخل العسكري، لدعم العراق ضد داعش.
",داعش يتقدم نحو بغداد ويسيطر على مدينة جلولاء في ديالى. القوات الحكومية تحاول إيقاف تقدمهم والولايات المتحدة تدرس كل الخيارات لمواجهتهم. مجلس الأمن يدعو لحوار شامل في العراق.,داعش يتقدم نحو بغداد ويسيطر على مدينة جلولاء في ديالى. القوات الحكومية تحاول إيقاف تقدمهم والولايات المتحدة تدرس كل الخيارات لمواجهتهم. مجلس الأمن يدعو لحوار شامل في العراق.,أفادت الأنباء الواردة من العراق بأن مسلحين متشددين بقيادة، الدولة الإسلامية في العراق والشام (داعش)، حققوا تقدما في بعقوبة شرقي العراق ويأتي ذلك في الوقت الذي أعلن فيه الرئيس الأمريكي باراك أوباما أن كافة الخيارات متاحة لمواجهة المتشددين في العراق.,69,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 40}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': True, 'number': 7}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,"['Coherence', 'Consistency']"
